url,price,lat,long,beds,area,furnished,available
https://www.kijiji.ca/v-house-rental/vancouver/2-bedroom-and-1-bath-brand-new/1442605606,1500,49.11813530000001,-122.7416475,2,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/850-1br-furnished-private-room-kits-utilities-wifi-incl/1442627026,850,49.26346700000001,-123.1838218,1,,True,
https://www.kijiji.ca/v-house-rental/vancouver/850-1br-furnished-private-room-kits-utilities-wifi-incl/1442627461,850,49.26346700000001,-123.1838218,1,,True,
https://www.kijiji.ca/v-house-for-sale/vancouver/1688-w-59th-avenue-vancouver-british-columbia/1436182737,4990000,49.2175567,-123.1452302,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/3205-1408-strathmore-mews-vancouver-british-columbia/1429435385,748000,49.2727132,-123.126554,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/3-3395-galloway-avenue-coquitlam-british-columbia/1436184926,675000,49.295328,-122.754734,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/608-22-e-cordova-street-vancouver-british-columbia/1429435334,699900,49.2822651,-123.1036529,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/501-384-e-1st-avenue-vancouver-british-columbia/1429435331,618888,49.2674775,-123.0956102,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/603-1445-marpole-avenue-vancouver-british-columbia/1429435433,475000,49.2576007,-123.1381422,1,,,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/kits-fully-furnished-shared-bedroom/1440822552,910,49.2677853,-123.1728018,,,True,
https://www.kijiji.ca/v-house-for-sale/vancouver/1575-w-57th-avenue-vancouver-british-columbia/1429438192,1890000,49.2195422,-123.1428614,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/66-202-laval-street-coquitlam-british-columbia/1429436000,489000,49.24011400000001,-122.85751,2,,,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=10,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=9,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=6,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=7,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=8,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=5,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=2,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=4,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=3,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425?enableSearchNavigationFlag=true&imageNumber=1,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/gourmet-kitchen-2-bed-bath-flex-rm-river-district-aug-1-19/1442523316,2400,49.2057943,-123.0313816,2,,False,
